BscScan Link,Transaction Hash,From Address,To Address,Amount,Block Number,Transaction Index,From Address Dollar Value Change,To Address Dollar Value Change,Comment
https://bscscan.com/tx/0x29e3a879227c21c4438e9fe9be556728ae83fb3264cdd211322d9f76653c032a,0x29e3a879227c21c4438e9fe9be556728ae83fb3264cdd211322d9f76653c032a,0x18101ac1d35230f1a3c005e2abaaeb25cae79e7f,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,485938439000000000000,22726299,86,0,0,Internal LP transfer
https://bscscan.com/tx/0x29e3a879227c21c4438e9fe9be556728ae83fb3264cdd211322d9f76653c032a,0x29e3a879227c21c4438e9fe9be556728ae83fb3264cdd211322d9f76653c032a,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,48593000000000000,22726299,86,0,48593000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xfce5b3d5365aa77c82449944f64bfbb54cdebb6963320635fb23ba1073e1f331,0xfce5b3d5365aa77c82449944f64bfbb54cdebb6963320635fb23ba1073e1f331,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0x30f96ad4856d7e699963b589591f03710976a6e8,204861678000000000000,22726300,41,0,0,Internal LP transfer
https://bscscan.com/tx/0xfce5b3d5365aa77c82449944f64bfbb54cdebb6963320635fb23ba1073e1f331,0xfce5b3d5365aa77c82449944f64bfbb54cdebb6963320635fb23ba1073e1f331,0x30f96ad4856d7e699963b589591f03710976a6e8,0x21376916d9dacb5550aa55c32d4265fd2fa1ba25,20486000000000000,22726300,41,0,20486000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x94cadce1f3ee0257d3779f70054b611add6e40b45b0748bf24423e1416f362d3,0x94cadce1f3ee0257d3779f70054b611add6e40b45b0748bf24423e1416f362d3,0x6b6c322888ef96d3dc2d4759450352eb71245900,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,1900000000000000000000,22726315,57,-1644219812857077155126,0,Sold USD+
https://bscscan.com/tx/0x94cadce1f3ee0257d3779f70054b611add6e40b45b0748bf24423e1416f362d3,0x94cadce1f3ee0257d3779f70054b611add6e40b45b0748bf24423e1416f362d3,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,190000000000000000,22726315,57,0,190000000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xfde947f279097ce255df7fe0a88e08c22ec9e6d4f48189a9ebebbd13f1946985,0xfde947f279097ce255df7fe0a88e08c22ec9e6d4f48189a9ebebbd13f1946985,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xec30da6361905b8f3e4a93513d937db992301276,194619904000000000000,22726316,1,0,0,Internal LP transfer
https://bscscan.com/tx/0xfde947f279097ce255df7fe0a88e08c22ec9e6d4f48189a9ebebbd13f1946985,0xfde947f279097ce255df7fe0a88e08c22ec9e6d4f48189a9ebebbd13f1946985,0xec30da6361905b8f3e4a93513d937db992301276,0xac4e179feb07548ddcfbd347c8dfa332c2a4ceb6,97309000000000000,22726316,1,0,97309000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xffe3bd8cc17a9bfad16371306659f5dcc79cd6e167ab5c1cde46127f0656a147,0xffe3bd8cc17a9bfad16371306659f5dcc79cd6e167ab5c1cde46127f0656a147,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0x30f96ad4856d7e699963b589591f03710976a6e8,267130629000000000000,22726318,3,0,0,Internal LP transfer
https://bscscan.com/tx/0xffe3bd8cc17a9bfad16371306659f5dcc79cd6e167ab5c1cde46127f0656a147,0xffe3bd8cc17a9bfad16371306659f5dcc79cd6e167ab5c1cde46127f0656a147,0x30f96ad4856d7e699963b589591f03710976a6e8,0x21376916d9dacb5550aa55c32d4265fd2fa1ba25,26713000000000000,22726318,3,0,26713000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x3979270e7b32e97f78273de4a75f351b3627713dead90ff4d7c68e56e37e8b4e,0x3979270e7b32e97f78273de4a75f351b3627713dead90ff4d7c68e56e37e8b4e,0x6b6c322888ef96d3dc2d4759450352eb71245900,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,2000000000000000000000,22726335,172,-1695210321492706283755,0,Sold USD+
https://bscscan.com/tx/0x3979270e7b32e97f78273de4a75f351b3627713dead90ff4d7c68e56e37e8b4e,0x3979270e7b32e97f78273de4a75f351b3627713dead90ff4d7c68e56e37e8b4e,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,200000000000000000,22726335,172,0,200000000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xce84b26ad6d49e56b130c0a9805c12f8056b8314147f97e1b3638e03be7cd2f6,0xce84b26ad6d49e56b130c0a9805c12f8056b8314147f97e1b3638e03be7cd2f6,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0x5b83802bf19832e76b98ddf4fc775357562ade2d,238331748000000000000,22726337,25,0,199458290540000020000,Bought USD+
https://bscscan.com/tx/0xce84b26ad6d49e56b130c0a9805c12f8056b8314147f97e1b3638e03be7cd2f6,0xce84b26ad6d49e56b130c0a9805c12f8056b8314147f97e1b3638e03be7cd2f6,0x5b83802bf19832e76b98ddf4fc775357562ade2d,0xec30da6361905b8f3e4a93513d937db992301276,238331748000000000000,22726337,25,-199458290540000020000,0,Sold USD+
https://bscscan.com/tx/0xce84b26ad6d49e56b130c0a9805c12f8056b8314147f97e1b3638e03be7cd2f6,0xce84b26ad6d49e56b130c0a9805c12f8056b8314147f97e1b3638e03be7cd2f6,0xec30da6361905b8f3e4a93513d937db992301276,0xac4e179feb07548ddcfbd347c8dfa332c2a4ceb6,119165000000000000,22726337,25,0,119165000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x1928cf7806de69b47eac0443645cf75dcd00a44484c502e5177100010ccecf78,0x1928cf7806de69b47eac0443645cf75dcd00a44484c502e5177100010ccecf78,0xec30da6361905b8f3e4a93513d937db992301276,0x30f96ad4856d7e699963b589591f03710976a6e8,186687185000000000000,22726338,2,0,0,Internal LP transfer
https://bscscan.com/tx/0x1928cf7806de69b47eac0443645cf75dcd00a44484c502e5177100010ccecf78,0x1928cf7806de69b47eac0443645cf75dcd00a44484c502e5177100010ccecf78,0x30f96ad4856d7e699963b589591f03710976a6e8,0x21376916d9dacb5550aa55c32d4265fd2fa1ba25,18668000000000000,22726338,2,0,18668000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x7f21c8ae308f8074d3c7ba886b280ff4dc904ebb203e2362179e463005e2275d,0x7f21c8ae308f8074d3c7ba886b280ff4dc904ebb203e2362179e463005e2275d,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0x30f96ad4856d7e699963b589591f03710976a6e8,191985889000000000000,22726340,20,0,0,Internal LP transfer
https://bscscan.com/tx/0x7f21c8ae308f8074d3c7ba886b280ff4dc904ebb203e2362179e463005e2275d,0x7f21c8ae308f8074d3c7ba886b280ff4dc904ebb203e2362179e463005e2275d,0x30f96ad4856d7e699963b589591f03710976a6e8,0x21376916d9dacb5550aa55c32d4265fd2fa1ba25,19198000000000000,22726340,20,0,19198000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x87df3db0603f2063bf11be0440581de3b33ca4cf740be22d08a33a26fde6a4b7,0x87df3db0603f2063bf11be0440581de3b33ca4cf740be22d08a33a26fde6a4b7,0x6b6c322888ef96d3dc2d4759450352eb71245900,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,2000000000000000000000,22726388,72,-1655812364544176904905,0,Sold USD+
https://bscscan.com/tx/0x87df3db0603f2063bf11be0440581de3b33ca4cf740be22d08a33a26fde6a4b7,0x87df3db0603f2063bf11be0440581de3b33ca4cf740be22d08a33a26fde6a4b7,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,200000000000000000,22726388,72,0,200000000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xcd53fea4ee9cf6b080c75a9e655506627a69ca93af0891a2328e9effca08c107,0xcd53fea4ee9cf6b080c75a9e655506627a69ca93af0891a2328e9effca08c107,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0x30f96ad4856d7e699963b589591f03710976a6e8,404856533000000000000,22726389,8,0,0,Internal LP transfer
https://bscscan.com/tx/0xcd53fea4ee9cf6b080c75a9e655506627a69ca93af0891a2328e9effca08c107,0xcd53fea4ee9cf6b080c75a9e655506627a69ca93af0891a2328e9effca08c107,0x30f96ad4856d7e699963b589591f03710976a6e8,0x21376916d9dacb5550aa55c32d4265fd2fa1ba25,40485000000000000,22726389,8,0,40485000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x124509ee12bea6487646b9942a9d786aea31d90d80ed3bfa387bc708a1109b59,0x124509ee12bea6487646b9942a9d786aea31d90d80ed3bfa387bc708a1109b59,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0x5b83802bf19832e76b98ddf4fc775357562ade2d,242648745000000000000,22726390,4,0,199458290540000020000,Bought USD+
https://bscscan.com/tx/0x124509ee12bea6487646b9942a9d786aea31d90d80ed3bfa387bc708a1109b59,0x124509ee12bea6487646b9942a9d786aea31d90d80ed3bfa387bc708a1109b59,0x5b83802bf19832e76b98ddf4fc775357562ade2d,0xec30da6361905b8f3e4a93513d937db992301276,242648745000000000000,22726390,4,-199458290540000020000,0,Sold USD+
https://bscscan.com/tx/0x124509ee12bea6487646b9942a9d786aea31d90d80ed3bfa387bc708a1109b59,0x124509ee12bea6487646b9942a9d786aea31d90d80ed3bfa387bc708a1109b59,0xec30da6361905b8f3e4a93513d937db992301276,0xac4e179feb07548ddcfbd347c8dfa332c2a4ceb6,121324000000000000,22726390,4,0,121324000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x2d568511ffea08bdfb2ee0763cf03435e59bb34f64e50fd5b1a51a9e0fc42cdd,0x2d568511ffea08bdfb2ee0763cf03435e59bb34f64e50fd5b1a51a9e0fc42cdd,0x6b6c322888ef96d3dc2d4759450352eb71245900,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,349953515000000000000,22726396,257,-287361099588859466503,0,Sold USD+
https://bscscan.com/tx/0x2d568511ffea08bdfb2ee0763cf03435e59bb34f64e50fd5b1a51a9e0fc42cdd,0x2d568511ffea08bdfb2ee0763cf03435e59bb34f64e50fd5b1a51a9e0fc42cdd,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,34995000000000000,22726396,257,0,34995000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xae586effbb4b4240bb29494db635e5efb9d62d1ae4a9bfcf33fd37873a617b56,0xae586effbb4b4240bb29494db635e5efb9d62d1ae4a9bfcf33fd37873a617b56,0x9df00f107c531981c44db2e73a216b47dab81046,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,42823734000000000000,22726426,61,-35054573801038496816,0,Sold USD+
https://bscscan.com/tx/0xae586effbb4b4240bb29494db635e5efb9d62d1ae4a9bfcf33fd37873a617b56,0xae586effbb4b4240bb29494db635e5efb9d62d1ae4a9bfcf33fd37873a617b56,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,4282000000000000,22726426,61,0,4282000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xfd16666a85ee4cd272b1aab7c5b820313bdacd89e5345ee3b88015dca02884e2,0xfd16666a85ee4cd272b1aab7c5b820313bdacd89e5345ee3b88015dca02884e2,0x3ffa11acc1b21d44ddc39416f072c57e0b6ac957,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,10026909000000000000,22726558,23,-8204340174482048062,0,Sold USD+
https://bscscan.com/tx/0xfd16666a85ee4cd272b1aab7c5b820313bdacd89e5345ee3b88015dca02884e2,0xfd16666a85ee4cd272b1aab7c5b820313bdacd89e5345ee3b88015dca02884e2,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,1002000000000000,22726558,23,0,1002000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x4859cdf33b8b7873200dd626f09a0cba2b566c02b3b1e9ceaf4287e208613d53,0x4859cdf33b8b7873200dd626f09a0cba2b566c02b3b1e9ceaf4287e208613d53,0x977bc1f72e41e9072b2e219f034ebe63c54fffe5,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,37706515000000000000,22726667,50,0,37706515000000000000,Bought USD+
https://bscscan.com/tx/0x4859cdf33b8b7873200dd626f09a0cba2b566c02b3b1e9ceaf4287e208613d53,0x4859cdf33b8b7873200dd626f09a0cba2b566c02b3b1e9ceaf4287e208613d53,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0x96a84808e1a9a093ff16dd9550ab48f60cab5a7c,188532000000000000,22726667,50,-188532000000000000,188532000000000000,Transferred USD+
https://bscscan.com/tx/0x4859cdf33b8b7873200dd626f09a0cba2b566c02b3b1e9ceaf4287e208613d53,0x4859cdf33b8b7873200dd626f09a0cba2b566c02b3b1e9ceaf4287e208613d53,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0xd8f89e6437b7d515706dcab8c9a8219eaf4863ce,4524781000000000000,22726667,50,-4524781000000000000,4524781000000000000,Transferred USD+
https://bscscan.com/tx/0x4859cdf33b8b7873200dd626f09a0cba2b566c02b3b1e9ceaf4287e208613d53,0x4859cdf33b8b7873200dd626f09a0cba2b566c02b3b1e9ceaf4287e208613d53,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0x554d9fda5df38ce610804764a8763f3da4181606,29976680000000000000,22726667,50,-29976680000000000000,29976680000000000000,Transferred USD+
https://bscscan.com/tx/0x538dc1658dfb7708b30e3de0b093c554e718aa802ce3ca86835d4486e7d30952,0x538dc1658dfb7708b30e3de0b093c554e718aa802ce3ca86835d4486e7d30952,0xf6882d198c8292dd204e48444c775a037aed8436,0xc590175e458b83680867afd273527ff58f74c02b,109000000000000000000,22726745,111,-89102261132253993287,0,Sold USD+
https://bscscan.com/tx/0x538dc1658dfb7708b30e3de0b093c554e718aa802ce3ca86835d4486e7d30952,0x538dc1658dfb7708b30e3de0b093c554e718aa802ce3ca86835d4486e7d30952,0xc590175e458b83680867afd273527ff58f74c02b,0x18101ac1d35230f1a3c005e2abaaeb25cae79e7f,109000000000000000000,22726745,111,0,0,Internal LP transfer
https://bscscan.com/tx/0x538dc1658dfb7708b30e3de0b093c554e718aa802ce3ca86835d4486e7d30952,0x538dc1658dfb7708b30e3de0b093c554e718aa802ce3ca86835d4486e7d30952,0x18101ac1d35230f1a3c005e2abaaeb25cae79e7f,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,109000000000000000000,22726745,111,0,0,Internal LP transfer
https://bscscan.com/tx/0x538dc1658dfb7708b30e3de0b093c554e718aa802ce3ca86835d4486e7d30952,0x538dc1658dfb7708b30e3de0b093c554e718aa802ce3ca86835d4486e7d30952,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,10900000000000000,22726745,111,0,10900000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x31867953ab59d26def04430b32eedee210a7e4fd62fb8c44cc014b3381ac3833,0x31867953ab59d26def04430b32eedee210a7e4fd62fb8c44cc014b3381ac3833,0x57967be4b1778512b34f6dcd4344e30e62887dde,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,2566264583000000000000,22726817,98,-2051870111251255711448,0,Sold USD+
https://bscscan.com/tx/0x31867953ab59d26def04430b32eedee210a7e4fd62fb8c44cc014b3381ac3833,0x31867953ab59d26def04430b32eedee210a7e4fd62fb8c44cc014b3381ac3833,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,256626000000000000,22726817,98,0,256626000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xe2aeb0e0dd64d26d988ffd84cd56f8e1b807a96dbb3e5986dfdd72322fcae3cc,0xe2aeb0e0dd64d26d988ffd84cd56f8e1b807a96dbb3e5986dfdd72322fcae3cc,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xec30da6361905b8f3e4a93513d937db992301276,457037743000000000000,22726817,101,0,0,Internal LP transfer
https://bscscan.com/tx/0xe2aeb0e0dd64d26d988ffd84cd56f8e1b807a96dbb3e5986dfdd72322fcae3cc,0xe2aeb0e0dd64d26d988ffd84cd56f8e1b807a96dbb3e5986dfdd72322fcae3cc,0xec30da6361905b8f3e4a93513d937db992301276,0xac4e179feb07548ddcfbd347c8dfa332c2a4ceb6,228518000000000000,22726817,101,0,228518000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xe5dbd6051de7135d843d6e255f5b27aea705705c9dfc394227a03dee8218c055,0xe5dbd6051de7135d843d6e255f5b27aea705705c9dfc394227a03dee8218c055,0xec30da6361905b8f3e4a93513d937db992301276,0xdee33737634bb7612c15b10488819e88fd62f0f9,3914952000000000000,22726817,104,0,0,Internal LP transfer
https://bscscan.com/tx/0xe5dbd6051de7135d843d6e255f5b27aea705705c9dfc394227a03dee8218c055,0xe5dbd6051de7135d843d6e255f5b27aea705705c9dfc394227a03dee8218c055,0xdee33737634bb7612c15b10488819e88fd62f0f9,0xf1715d2db359f6212aac999e171f8597a62aa2f3,1957000000000000,22726817,104,0,1957000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xd2e3be434df8f6b26cfce8a50bff610e744fd74e2ad512bbd9ef0c43e9ccf51d,0xd2e3be434df8f6b26cfce8a50bff610e744fd74e2ad512bbd9ef0c43e9ccf51d,0xec30da6361905b8f3e4a93513d937db992301276,0x30f96ad4856d7e699963b589591f03710976a6e8,364486362000000000000,22726819,2,0,0,Internal LP transfer
https://bscscan.com/tx/0xd2e3be434df8f6b26cfce8a50bff610e744fd74e2ad512bbd9ef0c43e9ccf51d,0xd2e3be434df8f6b26cfce8a50bff610e744fd74e2ad512bbd9ef0c43e9ccf51d,0x30f96ad4856d7e699963b589591f03710976a6e8,0x21376916d9dacb5550aa55c32d4265fd2fa1ba25,36448000000000000,22726819,2,0,36448000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x5c8fc735a7460affd64952b82355cee8e6f798f7492c3bcea514bff48f403f09,0x5c8fc735a7460affd64952b82355cee8e6f798f7492c3bcea514bff48f403f09,0xec30da6361905b8f3e4a93513d937db992301276,0xdee33737634bb7612c15b10488819e88fd62f0f9,237029857000000000000,22726821,39,0,0,Internal LP transfer
https://bscscan.com/tx/0x5c8fc735a7460affd64952b82355cee8e6f798f7492c3bcea514bff48f403f09,0x5c8fc735a7460affd64952b82355cee8e6f798f7492c3bcea514bff48f403f09,0xdee33737634bb7612c15b10488819e88fd62f0f9,0xf1715d2db359f6212aac999e171f8597a62aa2f3,118514000000000000,22726821,39,0,118514000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x518d67a6c66232ce7d5dc25eaca11903aa6f1676f00a19d0f4d7e454235752e4,0x518d67a6c66232ce7d5dc25eaca11903aa6f1676f00a19d0f4d7e454235752e4,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0x30f96ad4856d7e699963b589591f03710976a6e8,223577101000000000000,22726821,46,0,0,Internal LP transfer
https://bscscan.com/tx/0x518d67a6c66232ce7d5dc25eaca11903aa6f1676f00a19d0f4d7e454235752e4,0x518d67a6c66232ce7d5dc25eaca11903aa6f1676f00a19d0f4d7e454235752e4,0x30f96ad4856d7e699963b589591f03710976a6e8,0x21376916d9dacb5550aa55c32d4265fd2fa1ba25,22357000000000000,22726821,46,0,22357000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xe2f001d45bc6e20cb5acf6397bcc364f9ec54eddb2f0814bdb1170818dce5964,0xe2f001d45bc6e20cb5acf6397bcc364f9ec54eddb2f0814bdb1170818dce5964,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0x5b83802bf19832e76b98ddf4fc775357562ade2d,125508128000000000000,22726822,17,0,99459464160000000000,Bought USD+
https://bscscan.com/tx/0xe2f001d45bc6e20cb5acf6397bcc364f9ec54eddb2f0814bdb1170818dce5964,0xe2f001d45bc6e20cb5acf6397bcc364f9ec54eddb2f0814bdb1170818dce5964,0x5b83802bf19832e76b98ddf4fc775357562ade2d,0xec30da6361905b8f3e4a93513d937db992301276,125508128000000000000,22726822,17,-99459464160000000000,0,Sold USD+
https://bscscan.com/tx/0xe2f001d45bc6e20cb5acf6397bcc364f9ec54eddb2f0814bdb1170818dce5964,0xe2f001d45bc6e20cb5acf6397bcc364f9ec54eddb2f0814bdb1170818dce5964,0xec30da6361905b8f3e4a93513d937db992301276,0xac4e179feb07548ddcfbd347c8dfa332c2a4ceb6,62754000000000000,22726822,17,0,62754000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x680ddafc69aa01707506299cdc65f6390ddd0f5760c4a00562343a0bfa72c6e2,0x680ddafc69aa01707506299cdc65f6390ddd0f5760c4a00562343a0bfa72c6e2,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xec30da6361905b8f3e4a93513d937db992301276,177104922000000000000,22726823,3,0,0,Internal LP transfer
https://bscscan.com/tx/0x680ddafc69aa01707506299cdc65f6390ddd0f5760c4a00562343a0bfa72c6e2,0x680ddafc69aa01707506299cdc65f6390ddd0f5760c4a00562343a0bfa72c6e2,0xec30da6361905b8f3e4a93513d937db992301276,0xac4e179feb07548ddcfbd347c8dfa332c2a4ceb6,88552000000000000,22726823,3,0,88552000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x5c02b89dd5cdb88cf243aa25d7afea12dddc2a466f73b7fdef693ad6b3d742b6,0x5c02b89dd5cdb88cf243aa25d7afea12dddc2a466f73b7fdef693ad6b3d742b6,0x977bc1f72e41e9072b2e219f034ebe63c54fffe5,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,2508003000000000000,22726852,62,0,2508003000000000000,Bought USD+
https://bscscan.com/tx/0x5c02b89dd5cdb88cf243aa25d7afea12dddc2a466f73b7fdef693ad6b3d742b6,0x5c02b89dd5cdb88cf243aa25d7afea12dddc2a466f73b7fdef693ad6b3d742b6,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0x96a84808e1a9a093ff16dd9550ab48f60cab5a7c,12540000000000000,22726852,62,-12540000000000000,12540000000000000,Transferred USD+
https://bscscan.com/tx/0x5c02b89dd5cdb88cf243aa25d7afea12dddc2a466f73b7fdef693ad6b3d742b6,0x5c02b89dd5cdb88cf243aa25d7afea12dddc2a466f73b7fdef693ad6b3d742b6,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0xd8f89e6437b7d515706dcab8c9a8219eaf4863ce,300960000000000000,22726852,62,-300960000000000000,300960000000000000,Transferred USD+
https://bscscan.com/tx/0x5c02b89dd5cdb88cf243aa25d7afea12dddc2a466f73b7fdef693ad6b3d742b6,0x5c02b89dd5cdb88cf243aa25d7afea12dddc2a466f73b7fdef693ad6b3d742b6,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0x7440444510048eed16041357ddb1f527a41448c6,1993863000000000000,22726852,62,-1993863000000000000,1993863000000000000,Transferred USD+
https://bscscan.com/tx/0xaea1f91ec4c5dd7c218b57fba37f763171a2d8c654203b6cf75312ed9a4bb83f,0xaea1f91ec4c5dd7c218b57fba37f763171a2d8c654203b6cf75312ed9a4bb83f,0xc06a915208cbd2d241e7648357a054dc975fa01e,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,5000000000000000000,22726868,115,-3977683262101315783,0,Sold USD+
https://bscscan.com/tx/0xaea1f91ec4c5dd7c218b57fba37f763171a2d8c654203b6cf75312ed9a4bb83f,0xaea1f91ec4c5dd7c218b57fba37f763171a2d8c654203b6cf75312ed9a4bb83f,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,500000000000000,22726868,115,0,500000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xd866443f1d29e0adf24c2cbc35bcd01a35943d384b1fb2d2cdb300930e1340c3,0xd866443f1d29e0adf24c2cbc35bcd01a35943d384b1fb2d2cdb300930e1340c3,0xc06a915208cbd2d241e7648357a054dc975fa01e,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,50000000000000000000,22726893,122,-39757228906210261641,0,Sold USD+
https://bscscan.com/tx/0xd866443f1d29e0adf24c2cbc35bcd01a35943d384b1fb2d2cdb300930e1340c3,0xd866443f1d29e0adf24c2cbc35bcd01a35943d384b1fb2d2cdb300930e1340c3,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,5000000000000000,22726893,122,0,5000000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xbd1b52205d8c3fc71279b5fc55b35084fb421cac2e3f7356b1dbd5e18d93bd01,0xbd1b52205d8c3fc71279b5fc55b35084fb421cac2e3f7356b1dbd5e18d93bd01,0xc06a915208cbd2d241e7648357a054dc975fa01e,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,80000000000000000000,22726903,66,-63538209807253631279,0,Sold USD+
https://bscscan.com/tx/0xbd1b52205d8c3fc71279b5fc55b35084fb421cac2e3f7356b1dbd5e18d93bd01,0xbd1b52205d8c3fc71279b5fc55b35084fb421cac2e3f7356b1dbd5e18d93bd01,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,8000000000000000,22726903,66,0,8000000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x792b2321457f60d35f11ce08281ed413743646f907a02b430cc546e43ad8ab1e,0x792b2321457f60d35f11ce08281ed413743646f907a02b430cc546e43ad8ab1e,0xc06a915208cbd2d241e7648357a054dc975fa01e,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,40000000000000000000,22726914,111,-31735630580110180334,0,Sold USD+
https://bscscan.com/tx/0x792b2321457f60d35f11ce08281ed413743646f907a02b430cc546e43ad8ab1e,0x792b2321457f60d35f11ce08281ed413743646f907a02b430cc546e43ad8ab1e,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,4000000000000000,22726914,111,0,4000000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x32116d5bf6e53a4d1f87b81cebbc1a35afb26e6a1dd05137ec135947c2fa8f98,0x32116d5bf6e53a4d1f87b81cebbc1a35afb26e6a1dd05137ec135947c2fa8f98,0xc06a915208cbd2d241e7648357a054dc975fa01e,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,19270000000000000000,22726933,94,-15280734582843737372,0,Sold USD+
https://bscscan.com/tx/0x32116d5bf6e53a4d1f87b81cebbc1a35afb26e6a1dd05137ec135947c2fa8f98,0x32116d5bf6e53a4d1f87b81cebbc1a35afb26e6a1dd05137ec135947c2fa8f98,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,1927000000000000,22726933,94,0,1927000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x5bca35107f76c22f2c70e6b862b57e5b223ad050b3ffa5e957612bda41f9c2df,0x5bca35107f76c22f2c70e6b862b57e5b223ad050b3ffa5e957612bda41f9c2df,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0x30f96ad4856d7e699963b589591f03710976a6e8,198511475000000000000,22727022,18,0,0,Internal LP transfer
