Address,Amount
0xffbc10d5520d549f36dd6f4774710e121d9ea1d1,28093463000000000000
0xf5908c56fb645ed954bd26c784f4a1439ebf4db8,661364014000000000000
0xec48d396c9ea9a0ee7835cf80c772623ca53586f,78594803000000000000
0xefd4995118b757967e8b09075443b341d757817d,12680202000000000000
0x49a5492fdfe5acc966dd5f41310dfdfe8daa349c,3169166000000000000
0x3021338c74f10cef1ece6404ac1498c2559f7a5c,19096704000000000000
0xf89304138b35ce427e65f344c50c82f6609896e9,13440784000000000000
0x35fcb4870a6489b9e367ded027e9e99a10397619,462631000000000000
0x46dff191646ba20453c6f6d9c7ff60431c17f07b,157100000000000000
0xe07bbdb8c548d9b943c4b211360655a4439c944b,63727000000000000
0x7a7c79a4abcb4e6dbc1b6c83124b8541bd85bb28,22225235000000000000
